op,scenario,latency_ns
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,41
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,41
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,0
upsert,random,41
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,0
upsert,random,0
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,0
upsert,random,0
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
upsert,random,42
upsert,random,42
upsert,random,41
